case_id,sample_type,delay_days,weather_scenario,target_decision,day,weather,temp_c,hum_pct,retention_ratio
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,22,阴,12.5,80.0,0.210143
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,23,小雨,11.5,85.0,0.189023
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,24,小雨,12.5,85.0,0.170093
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,25,小雨,13.0,85.0,0.153034
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,26,多云转阵雨,16.5,80.0,0.142402
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,27,小雨,13.0,85.0,0.127933
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,28,分散阵雨转多云,18.0,80.0,0.119518
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,29,多云转阵雨,16.5,80.0,0.110971
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,30,小雨,15.0,85.0,0.099703
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,1,阴,10.0,80.0,0.895366
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,2,多云,10.5,75.0,0.842705
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,3,多云,10.5,75.0,0.792563
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,4,多云,12.5,75.0,0.753997
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,5,多云转晴,14.0,70.0,0.741124
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,6,多云,15.0,75.0,0.714844
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,7,多云转小雨,14.0,85.0,0.652386
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,8,小雨转阴,13.0,85.0,0.594279
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,9,小雨转阴,12.0,85.0,0.540342
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,10,多云,12.0,75.0,0.510247
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,11,多云转阴,12.0,80.0,0.472281
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,12,晴转多云,12.0,70.0,0.453998
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,13,阴转多云,12.5,80.0,0.420363
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,14,晴转多云,11.0,70.0,0.400054
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,15,阴,12.5,80.0,0.369876
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,16,阴,15.5,80.0,0.345449
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,17,小雨,14.0,85.0,0.312975
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,18,小雨,11.5,85.0,0.282548
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,19,多云,11.5,75.0,0.264259
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,20,多云,12.0,75.0,0.247727
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,21,阴,13.0,80.0,0.228452
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,22,阴,12.5,80.0,0.210143
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,23,小雨,11.5,85.0,0.189023
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,24,小雨,12.5,85.0,0.170093
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,25,小雨,13.0,85.0,0.153034
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,26,多云转阵雨,16.5,80.0,0.142402
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,27,小雨,13.0,85.0,0.127933
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,28,分散阵雨转多云,18.0,80.0,0.119518
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,29,多云转阵雨,16.5,80.0,0.110971
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,30,小雨,15.0,85.0,0.099703
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,1,阴,15.0,80.0,0.911685
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,2,多云,16.5,75.0,0.890026
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,3,多云,17.5,75.0,0.873558
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,4,多云,16.0,75.0,0.84897
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,5,小雨,14.0,85.0,0.775924
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,6,小雨,13.5,85.0,0.708245
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,7,阴转多云,15.5,80.0,0.665827
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,8,晴,17.5,70.0,0.665827
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,9,中到大雨,13.0,90.0,0.59936
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,10,小雨,12.0,85.0,0.544565
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,11,多云,14.5,75.0,0.52175
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,12,晴,16.5,70.0,0.521292
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,13,晴,18.0,70.0,0.521292
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,14,多云,19.0,75.0,0.518019
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,15,多云,20.0,75.0,0.511742
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,16,多云转小雨,18.5,85.0,0.466338
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,17,小雨,17.5,85.0,0.424174
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,18,小雨,16.0,85.0,0.384887
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,19,阴,18.0,80.0,0.361937
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,20,多云,19.5,75.0,0.355166
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,21,多云转小雨,19.0,85.0,0.322658
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,22,小雨,17.5,85.0,0.292416
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,23,小雨转阴,16.0,85.0,0.264367
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,24,小雨,18.0,85.0,0.239375
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,25,小雨,19.0,85.0,0.216832
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,26,晴转小雨,19.5,85.0,0.196379
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,27,小雨,18.5,85.0,0.177526
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,28,雨,18.5,85.0,0.160365
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,29,雨转阴,20.0,80.0,0.150793
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,30,阴,20.0,80.0,0.141688
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,1,阴,15.0,80.0,0.911685
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,2,多云,16.5,75.0,0.890026
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,3,多云,17.5,75.0,0.873558
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,4,多云,16.0,75.0,0.84897
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,5,小雨,14.0,85.0,0.775924
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,6,小雨,13.5,85.0,0.708245
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,7,阴转多云,15.5,80.0,0.665827
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,8,晴,17.5,70.0,0.665827
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,9,中到大雨,13.0,90.0,0.59936
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,10,小雨,12.0,85.0,0.544565
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,11,多云,14.5,75.0,0.52175
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,12,晴,16.5,70.0,0.521292
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,13,晴,18.0,70.0,0.521292
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,14,多云,19.0,75.0,0.518019
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,15,多云,20.0,75.0,0.511742
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,16,多云转小雨,18.5,85.0,0.466338
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,17,小雨,17.5,85.0,0.424174
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,18,小雨,16.0,85.0,0.384887
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,19,阴,18.0,80.0,0.361937
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,20,多云,19.5,75.0,0.355166
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,21,多云转小雨,19.0,85.0,0.322658
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,22,小雨,17.5,85.0,0.292416
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,23,小雨转阴,16.0,85.0,0.264367
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,24,小雨,18.0,85.0,0.239375
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,25,小雨,19.0,85.0,0.216832
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,26,晴转小雨,19.5,85.0,0.196379
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,27,小雨,18.5,85.0,0.177526
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,28,雨,18.5,85.0,0.160365
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,29,雨转阴,20.0,80.0,0.150793
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,30,阴,20.0,80.0,0.141688
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,1,阴,15.0,80.0,0.911685
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,2,多云,16.5,75.0,0.890026
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,3,多云,17.5,75.0,0.873558
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,4,多云,16.0,75.0,0.84897
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,5,小雨,14.0,85.0,0.775924
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,6,小雨,13.5,85.0,0.708245
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,7,阴转多云,15.5,80.0,0.665827
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,8,晴,17.5,70.0,0.665827
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,9,中到大雨,13.0,90.0,0.59936
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,10,小雨,12.0,85.0,0.544565
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,11,多云,14.5,75.0,0.52175
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,12,晴,16.5,70.0,0.521292
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,13,晴,18.0,70.0,0.521292
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,14,多云,19.0,75.0,0.518019
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,15,多云,20.0,75.0,0.511742
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,16,多云转小雨,18.5,85.0,0.466338
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,17,小雨,17.5,85.0,0.424174
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,18,小雨,16.0,85.0,0.384887
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,19,阴,18.0,80.0,0.361937
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,20,多云,19.5,75.0,0.355166
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,21,多云转小雨,19.0,85.0,0.322658
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,22,小雨,17.5,85.0,0.292416
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,23,小雨转阴,16.0,85.0,0.264367
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,24,小雨,18.0,85.0,0.239375
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,25,小雨,19.0,85.0,0.216832
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,26,晴转小雨,19.5,85.0,0.196379
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,27,小雨,18.5,85.0,0.177526
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,28,雨,18.5,85.0,0.160365
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,29,雨转阴,20.0,80.0,0.150793
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,30,阴,20.0,80.0,0.141688
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,1,中度雾霾,12.0,80.0,0.901858
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,2,晴/多云,13.5,65.0,0.901858
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,3,阴,11.5,80.0,0.841219
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,4,中雨,11.5,90.0,0.753512
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,5,小雨,8.5,85.0,0.684414
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,6,小雨,7.0,85.0,0.620147
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,7,晴,8.0,70.0,0.578135
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,8,多云,8.5,75.0,0.535192
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,9,多云,9.0,75.0,0.496588
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,10,阴,10.0,80.0,0.456663
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,11,阴/小雨,10.0,85.0,0.413675
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,12,多云,10.5,75.0,0.386516
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,13,多云,10.0,75.0,0.359778
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,14,小雨,10.0,85.0,0.325198
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,15,小雨,10.0,85.0,0.293727
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,16,阴,10.0,80.0,0.268932
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,17,多云,10.5,75.0,0.250361
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,18,多云,10.5,75.0,0.232902
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,19,多云,12.5,75.0,0.219159
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,20,多云转晴,14.0,70.0,0.213073
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,21,多云,15.0,75.0,0.203282
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,22,多云转小雨,14.0,85.0,0.183502
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,23,小雨转阴,13.0,85.0,0.165339
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,24,小雨转阴,12.0,85.0,0.148697
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,25,多云,12.0,75.0,0.138887
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,26,多云转阴,12.0,80.0,0.127154
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,27,晴转多云,12.0,70.0,0.120902
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,28,阴转多云,12.5,80.0,0.110727
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,29,晴转多云,11.0,70.0,0.104231
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,30,阴,12.5,80.0,0.09532
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,31,阴,15.5,80.0,0.088056
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,32,小雨,14.0,85.0,0.07891
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,33,小雨,11.5,85.0,0.070464
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,34,多云,11.5,75.0,0.065186
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,35,多云,12.0,75.0,0.060443
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,36,阴,13.0,80.0,0.055133
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,37,阴,12.5,80.0,0.050163
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,38,小雨,11.5,85.0,0.04463
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,39,小雨,12.5,85.0,0.039724
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,40,小雨,13.0,85.0,0.035351
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,41,多云转阵雨,16.5,80.0,0.032537
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,42,小雨,13.0,85.0,0.028913
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,43,分散阵雨转多云,18.0,80.0,0.026717
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,44,多云转阵雨,16.5,80.0,0.024537
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,45,小雨,15.0,85.0,0.021806
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,46,阴,15.0,80.0,0.019889
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,47,多云,16.5,75.0,0.018789
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,48,多云,17.5,75.0,0.017846
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,49,多云,16.0,75.0,0.016784
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,50,小雨,14.0,85.0,0.014845
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,51,小雨,13.5,85.0,0.013112
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,52,阴转多云,15.5,80.0,0.011929
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,53,晴,17.5,70.0,0.011667
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,54,中到大雨,13.0,90.0,0.010056
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,55,小雨,12.0,85.0,0.008842
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,56,多云,14.5,75.0,0.008198
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,57,晴,16.5,70.0,0.007926
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,58,晴,18.0,70.0,0.007757
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,59,多云,19.0,75.0,0.007376
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,60,多云,20.0,75.0,0.007051
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,1,阴,10.0,80.0,0.895366
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,2,多云,10.5,75.0,0.842705
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,3,多云,10.5,75.0,0.792563
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,4,多云,12.5,75.0,0.753997
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,5,多云转晴,14.0,70.0,0.741124
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,6,多云,15.0,75.0,0.714844
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,7,多云转小雨,14.0,85.0,0.652386
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,8,小雨转阴,13.0,85.0,0.594279
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,9,小雨转阴,12.0,85.0,0.540342
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,10,多云,12.0,75.0,0.510247
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,11,多云转阴,12.0,80.0,0.472281
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,12,晴转多云,12.0,70.0,0.453998
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,13,阴转多云,12.5,80.0,0.420363
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,14,晴转多云,11.0,70.0,0.400054
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,15,阴,12.5,80.0,0.369876
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,16,阴,15.5,80.0,0.345449
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,17,小雨,14.0,85.0,0.312975
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,18,小雨,11.5,85.0,0.282548
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,19,多云,11.5,75.0,0.264259
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,20,多云,12.0,75.0,0.247727
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,21,阴,13.0,80.0,0.228452
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,22,阴,12.5,80.0,0.210143
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,23,小雨,11.5,85.0,0.189023
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,24,小雨,12.5,85.0,0.170093
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,25,小雨,13.0,85.0,0.153034
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,26,多云转阵雨,16.5,80.0,0.142402
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,27,小雨,13.0,85.0,0.127933
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,28,分散阵雨转多云,18.0,80.0,0.119518
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,29,多云转阵雨,16.5,80.0,0.110971
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,30,小雨,15.0,85.0,0.099703
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,31,阴,15.0,80.0,0.091939
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,32,多云,16.5,75.0,0.087813
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,33,多云,17.5,75.0,0.084323
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,34,多云,16.0,75.0,0.080176
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,35,小雨,14.0,85.0,0.071691
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,36,小雨,13.5,85.0,0.064022
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,37,阴转多云,15.5,80.0,0.058885
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,38,晴,17.5,70.0,0.058225
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,39,中到大雨,13.0,90.0,0.050737
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,40,小雨,12.0,85.0,0.045101
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,41,多云,14.5,75.0,0.042276
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,42,晴,16.5,70.0,0.041325
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,43,晴,18.0,70.0,0.040888
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,44,多云,19.0,75.0,0.039307
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,45,多云,20.0,75.0,0.037991
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,46,多云转小雨,18.5,85.0,0.033871
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,47,小雨,17.5,85.0,0.030141
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,48,小雨,16.0,85.0,0.026758
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,49,阴,18.0,80.0,0.024618
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,50,多云,19.5,75.0,0.023634
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,51,多云转小雨,19.0,85.0,0.021006
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,52,小雨,17.5,85.0,0.018626
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,53,小雨转阴,16.0,85.0,0.016475
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,54,小雨,18.0,85.0,0.014594
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,55,小雨,19.0,85.0,0.012934
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,56,晴转小雨,19.5,85.0,0.01146
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,57,小雨,18.5,85.0,0.010136
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,58,雨,18.5,85.0,0.008958
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,59,雨转阴,20.0,80.0,0.008241
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,60,阴,20.0,80.0,0.007576
