case_id,sample_type,sample_id,delay_days,observed_magnetism_mt,weather,temp_c,hum_pct,weather_source
EXPERIMENT_INTERNAL,普通钢筋,4,14,2.5117,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,15,2.3948,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,22,1.4797,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,30,0.8983,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,37,0.6217,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,44,0.4116,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,51,0.2706,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,58,0.1387,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,90,0.0132,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,1,2.6512,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,2,2.4258,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,3,2.2194,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,4,2.1221,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,5,2.0249,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,6,1.9351,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,7,1.8497,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,8,1.7711,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,9,1.6893,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,10,1.6088,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,11,1.5303,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,12,1.4578,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,13,1.3977,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,14,1.3354,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,15,1.2732,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,22,0.7867,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,30,0.4776,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,37,0.3305,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,44,0.2188,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,51,0.1439,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,58,0.0737,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,5,90,0.007,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,1,4.1007,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,2,3.752,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,3,3.4329,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,4,3.2823,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,5,3.1319,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,6,2.993,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,7,2.861,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,8,2.7393,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,9,2.6129,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,10,2.4884,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,11,2.367,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,12,2.2548,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,13,2.1618,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,14,2.0654,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,15,1.9693,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,22,1.2168,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,30,0.7387,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,37,0.5113,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,44,0.3385,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,51,0.2225,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,58,0.114,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,6,90,0.0108,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,1,2.8413,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,2,2.5996,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,3,2.3785,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,4,2.2742,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,5,2.17,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,6,2.0738,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,7,1.9823,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,8,1.898,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,9,1.8104,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,10,1.7241,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,11,1.64,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,12,1.5623,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,13,1.4978,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,14,1.4311,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,15,1.3645,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,22,0.8431,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,30,0.5118,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,37,0.3542,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,44,0.2345,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,51,0.1542,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,58,0.079,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,7,90,0.0075,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,1,3.5893,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,2,3.284,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,3,3.0047,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,4,2.8729,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,5,2.7413,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,6,2.6197,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,7,2.5042,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,8,2.3977,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,9,2.287,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,10,2.1781,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,11,2.0718,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,12,1.9736,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,13,1.8922,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,14,1.8078,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,15,1.7237,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,22,1.065,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,30,0.6466,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,37,0.4475,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,44,0.2962,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,51,0.1948,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,58,0.0998,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,8,90,0.0095,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,1,3.685,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,2,3.3716,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,3,3.0848,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,4,2.9495,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,5,2.8144,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,6,2.6896,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,7,2.5709,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,8,2.4616,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,9,2.3479,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,10,2.2361,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,11,2.127,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,12,2.0262,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,13,1.9426,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,14,1.856,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,15,1.7697,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,22,1.0934,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,30,0.6638,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,37,0.4594,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,44,0.3041,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,51,0.2,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,58,0.1025,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,9,90,0.0097,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,1,2.3858,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,2,2.1829,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,3,1.9973,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,4,1.9096,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,5,1.8222,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,6,1.7414,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,7,1.6646,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,8,1.5938,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,9,1.5202,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,10,1.4478,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,11,1.3771,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,12,1.3119,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,13,1.2578,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,14,1.2017,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,15,1.1458,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,22,0.7079,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,30,0.4298,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,37,0.2975,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,44,0.1969,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,51,0.1295,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,58,0.0663,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,10,90,0.0063,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,1,4.8101,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,2,4.2192,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,3,3.7009,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,4,3.4663,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,5,3.237,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,6,3.0296,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,7,2.8366,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,8,2.6624,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,9,2.4848,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,10,2.3139,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,11,2.1508,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,12,2.0036,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,13,1.8842,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,14,1.7629,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,15,1.6444,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,22,0.8094,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,30,0.389,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,37,0.227,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,44,0.124,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,51,0.067,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,58,0.0249,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,1,90,0.0008,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,1,4.2406,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,2,3.7196,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,3,3.2626,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,4,3.0559,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,5,2.8537,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,6,2.6709,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,7,2.5007,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,8,2.3471,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,9,2.1906,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,10,2.0399,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,11,1.8961,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,12,1.7663,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,13,1.6611,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,14,1.5541,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,15,1.4497,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,22,0.7136,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,30,0.343,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,37,0.2001,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,44,0.1093,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,51,0.0591,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,58,0.022,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,2,90,0.0007,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,1,4.722,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,2,4.1419,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,3,3.6331,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,4,3.4028,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,5,3.1777,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,6,2.9741,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,7,2.7847,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,8,2.6136,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,9,2.4393,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,10,2.2715,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,11,2.1114,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,12,1.9669,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,13,1.8497,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,14,1.7306,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,15,1.6142,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,22,0.7946,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,30,0.3819,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,37,0.2229,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,44,0.1217,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,51,0.0658,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,58,0.0245,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,3,90,0.0008,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,1,4.5911,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,2,4.0271,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,3,3.5324,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,4,3.3085,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,5,3.0896,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,6,2.8917,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,7,2.7075,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,8,2.5412,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,9,2.3717,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,10,2.2085,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,11,2.0528,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,12,1.9124,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,13,1.7984,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,14,1.6826,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,15,1.5695,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,22,0.7726,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,30,0.3713,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,37,0.2167,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,44,0.1183,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,51,0.064,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,58,0.0238,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,4,90,0.0007,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,1,3.7214,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,2,3.2643,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,3,2.8632,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,4,2.6818,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,5,2.5043,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,6,2.3439,多云,9.5,75.0,附件2/内置天气轨迹
