case_id,sample_type,delay_days,weather_scenario,target_decision,day,theta_static_mt,theta_dynamic_mt
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,26,1.5,0.213603
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,27,1.5,0.1919
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,28,1.5,0.179277
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,29,1.5,0.166457
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,30,1.5,0.149555
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,31,1.5,0.137909
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,32,1.5,0.131719
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,33,1.5,0.126484
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,34,1.5,0.120263
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,35,1.5,0.107537
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,36,1.5,0.096033
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,37,1.5,0.088327
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,38,1.5,0.087338
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,39,1.5,0.076106
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,40,1.5,0.067651
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,41,1.5,0.063414
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,42,1.5,0.061987
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,43,1.5,0.061332
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,44,1.5,0.058961
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,45,1.5,0.056986
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,46,1.5,0.050806
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,47,1.5,0.045212
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,48,1.5,0.040137
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,49,1.5,0.036927
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,50,1.5,0.035452
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,51,1.5,0.03151
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,52,1.5,0.027938
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,53,1.5,0.024712
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,54,1.5,0.021891
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,55,1.5,0.019401
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,56,1.5,0.01719
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,57,1.5,0.015204
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,58,1.5,0.013437
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,59,1.5,0.012361
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,60,1.5,0.011364
